date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
2016-03-28,,"Chicago, IL",Current Employee ,Student-Aide,Student-Aide,0,"Great jobs available for students, especially if Full-Time.",The minimum wage provided by state universities is lower than normal minimum wages,Should offer students the potential to grow in their part-time jobs to get a better experience for the real world working environment,5.0,5.0,2.0,5.0,2.0,4.0
2016-03-24,,"Chicago, IL",Current Employee ,Student aide,Student aide,0,Flexible! Great environment! I love working there as a student!,"N/a

The food options around aren't that great.",,5.0,5.0,5.0,5.0,5.0,5.0
2016-01-31, Program Manager,"Chicago, IL",Current Employee ,"Great place, challenging times","Great place, challenging times",0,"Flexible hours, great access to resources, meaningful work and great benefits",Low pay compared to similar jobs. Dependent on state and federal budgets - e.g. difficult and uncertain budget situation in the state is negatively affecting both staff and students.,Clearer paths to job advancement for staff positions,4.0,4.0,5.0,3.0,3.0,4.0
2016-03-05,,"Chicago, IL",Former Employee ,Is NEIU next after Chicago State ?,Is NEIU next after Chicago State ?,0,This is a state school. That means that all disasters caused by management will have no repercussions on them.. This is good if one can get a job in upper management at NEIU.,"-The finances are in shambles, as the state has not released a budget;
-Scapegoating of employees for managerial mistakes;
-Online schools are eating NEIU's lunch; I'm unsure that the school will survive in the next five years.
-Have to be connected to advance your career.","None, because it would be pointless. The State Universities system needs outside auditors to rectify the many problems that exist.",1.0,2.0,1.0,1.0,2.0,1.0
2016-02-09, Manager,,Former Employee ,"Good Co-Workers, Dept Heads not so great","Good Co-Workers, Dept Heads not so great",0,"Great Co-Workers, great benefits, secure bosses encourage growth and development among employees",Less secure bosses tend to hire and promote people that look like administration. Not looking for people who look different to work for them unless it's in the clerical or janitorial function.,"Know when you have a skilled worker on your hand and appreciate them. Encourage them to grow. If someone isn't doing there job, don't give them a raise and give their work to others...just fire the person not working.",3.0,5.0,1.0,3.0,5.0,1.0
2016-02-09,,,Current Employee ,Instructor,Instructor,0,Great student population. Wonderful colleagues.,Challenging administration. Limited advancement opportunities.,,2.0,,,,,
2015-12-28,,"Chicago, IL",Former Employee ,Lifeguard,Lifeguard,0,"On campus
Rarely Super busy
Comfy Couch","Does not pay enough for job
Lots of drama between coworkers
Most of the employees are very young",,2.0,5.0,1.0,1.0,1.0,2.0
2015-12-08,,"Chicago, IL",Former Employee ,Transfer Center Peer Mentor,Transfer Center Peer Mentor,0,"Fantastic employees, care about students and go the extra mile to provide information and assistance. Great comraderie among the workers.","Out dated technology, too much paper.",Upgraded tech would solve prospective student concerns.,4.0,1.0,,,,
2015-11-16, Graduate Assistant,"Chicago, IL",Current Employee ,Great,Great,0,Diverse culture. Everyone is friendly and helpful.,"It's growing and developing university, so not everything is perfect",,4.0,,,,,
2015-11-16,,,Former Employee ,Good Place To Work,Good Place To Work,0,"I am a former employee with Student Computing.

Student Computing is a great place to start and learn new things if you plan on having a career in the IT field.

This was where I got my start and I learned a lot about troubleshooting issues at this job.",Pay is low for the field,Increase the pay a little bit more and give student workers an opportunity to move up the ladder if they want to pursue a career in IT with the university.,5.0,5.0,5.0,2.0,2.0,5.0
2015-11-03, Student Aide,,Current Employee ,Student Job,Student Job,0,"Flexible, student friendly, clear minimum expectations, learning opportunities provided",Pay is minimum wage for Chicago,,4.0,4.0,4.0,3.0,2.0,4.0
2015-10-27, Graduate Assistant,"Chicago, IL",Current Employee ,Graduate Assistant,Graduate Assistant,0,Perfect place to work. It is a good opportunity for me to work there. I got tutition waiver,"I am a student. Unfortunately once i graduate, I have to leave from the job.",,5.0,4.0,5.0,3.0,3.0,5.0
2015-10-27, Office Support Specialist,"Chicago, IL",Current Employee ,J.R. Anderson,J.R. Anderson,0,Employees get 6 free credit hours per semester.,"No advancement possibilities (upgrade in status, pay increase)",Pay more attention to the Administrative/Office Support Staff. We make NEIU work!,3.0,3.0,2.0,3.0,3.0,2.0
2015-09-28,,,Former Employee ,Team worthy,Team worthy,0,That the employees as well as the students in which they are your customers as well. They make you feel as if its not just a job but a part of your everyday function.,The fact that you end up going home and having to start the entire day over again. You always run into that one person that takes their not having a good day out on you.,Make sure you pay attention to the customers and not just your employees. There are always two sides to every story.,5.0,,,,,
2015-09-21, Assistant to the Director of the Student Union,"Chicago, IL",Former Employee ,Assistant to the Director of the Student Union,Assistant to the Director of the Student Union,0,"Everyone is friendly, it's a pretty relaxed environment and hours are a typical 8-4 work day.","Only temporary work available, normally they keep you for around 4 months to keep new students cycling in.",Make permanent positions available.,5.0,5.0,5.0,1.0,1.0,1.0
2015-09-13,,"Chicago, IL",Current Employee ,Library Specialist,Library Specialist,0,"Benefits, Full time employee get option to take 2 classes tuition free.",The is no floater in departments. Some departments do not have room for advancement.,Floater are needed in every department.,2.0,2.0,2.0,1.0,5.0,2.0
2015-08-16,,"Chicago, IL",Former Employee ,campus rec attendant,campus rec attendant,0,the co workers were great and very friendly. The hours you could work were very flexible and the supervisors were really awesome people.,"the only cons i can think of are the lack of total work hours one received and the minimal pay for the job, but that was due to me being a student worker.",,4.0,3.0,3.0,3.0,3.0,4.0
2015-08-10,,,Current Employee ,Coordinator,Coordinator,0,Small class sizes and active students,Focus on revenue generation as compared to teaching,,4.0,,,,,
2015-07-13,,"Yorkville, IL",Former Employee ,Love the students; not the drama,Love the students; not the drama,0,"The students were/are wonderful. I enjoyed working with them, and was sad to leave them. They are some of the most driven students I have met.","The politics at any organization and institution is a given, but this institution in particular takes the cake for one of the worst. The high turnover rate of newer employees is a testament to that. There are many employees working there that should no longer be employed at the institution based on things said and done, yet are given raises and promotions when others who are motivated and dedicated to the students are just pushed to the side.",Please clean house and allow the newer employees to thrive for the sake of the students and alumni.,2.0,2.0,1.0,1.0,5.0,1.0
2015-06-02, Adjunct Professor,"Chicago, IL",Former Employee ,Wonderful Student Group,Wonderful Student Group,0,"This is a primarily undergraduate institution with a focus on teaching. Most students are first-generation to college level education, and very eager to learn.",Pay is not as high as other private institutions. Parking is difficult for part-time adjunct faculty.,,4.0,,,,,
2015-05-28,,"Chicago, IL",Current Employee ,Student Employee,Student Employee,0,Great work environment. Diverse staff and student body. The employers are very sensitive to student's time constraints. They also foster connections with possible employers.,The one major downside is that you cannot work full time. Since this is a commuter school it makes it difficult to pay rent.,,5.0,5.0,5.0,5.0,5.0,5.0
2015-05-21,,,Former Employee ,Accounts Payable - Student Aide,Accounts Payable - Student Aide,0,"great work atmosphere
helpful employees
flexible schedules","can get boring at times
tedious work
not much of an experience builder",Keep doing great work and hiring the best employees!,4.0,5.0,4.0,4.0,5.0,5.0
2015-05-13,,"Chicago, IL",Current Employee ,Front desk attendant,Front desk attendant,0,The coworkers were good and you got to meet a lot of interesting people. Perks of using the gym,The pay was low and not a lot of available working hours. Not a lot of scope for the future.,,4.0,4.0,3.0,1.0,1.0,2.0
2015-05-04, Assistant Accountant,"Chicago, IL",Current Employee ,Assistant Accountant,Assistant Accountant,0,a good place to go,a interesting place to play,good,5.0,5.0,4.0,3.0,5.0,3.0
2015-05-24,,,Former Employee ,senior manager,senior manager,0,lots of flexibilty and resources to leverage across the university,"upper management doesn't manage and is largely ineffective increasing the financial risk as well as making it a ""yes man"" environment","identify and replace incompetent management, be open and honest in all communications",1.0,3.0,1.0,1.0,2.0,1.0
2015-02-23, Audio Visual Technician,"Chicago, IL",Current Employee ,Stable and Laxed Institution,Stable and Laxed Institution,0,"Great community of coworkers who are willing to help each other.
Management is forgiving of mistakes and there is room to learn if you take the initiative.
Great benefits for a state institution.","Advancement is difficult.
Room for growth is limited due to the mission.",Consider more raises for employees in certain departments.,3.0,5.0,3.0,3.0,2.0,5.0
2015-01-18, Lab Assistant,"Chicago, IL",Former Employee ,"Terrific supervisors and managers, not the best pay for student workers","Terrific supervisors and managers, not the best pay for student workers",0,"Flexible schedule, networking opportunities, good employee-boss relationships","Low pay, some issues in various departments which overflow into others",Listen to your employees as well as consider their opinions. Fight harder for student employees pay raise,3.0,3.0,4.0,3.0,2.0,5.0
2015-01-11,,,Former Employee ,Enrollment Transfer Coordinator,Enrollment Transfer Coordinator,0,Good trading found. Great Peer Mentors and staff.,Not enough training beforehand. I had to basically sink or swim.,Train staff appropriately and work on relationships with other departments.,3.0,3.0,5.0,3.0,3.0,2.0
2014-11-24, Janitor,"Chicago, IL",Former Employee ,I love working there it a good company that I grew in.,I love working there it a good company that I grew in.,0,The faculty are a unique and diverse group of people. The university is onto big and beautiful things and is taking the right steps to get there.,"Certain staff get walk over, over worked and appreciated.This makes morale hard within the university and allows staff to allow themselves to perform their jobs mediocre at best.",,5.0,5.0,5.0,5.0,5.0,5.0
2014-11-18,,,Current Employee ,Good place to gain work experience,Good place to gain work experience,0,"The benefits are awesome. Plenty of PTO, great vision, dental, and medical insurance. The President of the University has great vision for the school.","Poor pay. Archaic Directors. Some of the ""lifers"" refuse to adapt to change.","Listen to your subordinates. Advocate for true professional development. Create a professional development department inside of Human Resources. Have a true on-boarding process which includes a real orientation, a meet and greet of new staff/faculty, and a mentor program for new employees.",3.0,4.0,2.0,1.0,3.0,1.0
2014-08-16,,"Chicago, IL",Former Employee ,Politics galore,Politics galore,0,"The students, hands down. Most were truly awesome. A lot of the faculty were great. Some of the staff was awesome.","One of the biggest problems is that they do not value their employees and instead promote and keep around toxic employees, vs. those that work hard. The leadership is horrible. The union is strong, and therefore there are many many many people working there that should have been fired many years ago.",Fire the people that you know need to be let go. Promote those who bust their butts to assist the students. Require students to declare a major by sophomore year.,2.0,3.0,1.0,1.0,4.0,1.0
2014-07-28, Graduate Assistant,"Chicago, IL",Former Employee ,Graduate Assistant,Graduate Assistant,0,"personal growth, training and office culture","about benefits, promotions, hard to find jobs",,5.0,3.0,3.0,4.0,3.0,5.0
2014-07-28, Office Support Specialist,"Chicago, IL",Former Employee ,The best supervises I worked with in the positions at Northeastern Illinois University.,The best supervises I worked with in the positions at Northeastern Illinois University.,0,"I had great supervise, who went the extra mile to assistant me I learn new skills for the position. I was accommodate, fits into my schedule while I were studying. The people I work with were the best part of this company and encouraging.",Their were professional leadership among the people I work with. I enjoy work position it's were exciting to learn the job requirement and I enjoy working and studying with diversity.,The management I worked with always put forward in assistant employee with new learn tools for new skills,4.0,4.0,5.0,1.0,5.0,5.0
2014-08-09, FULL PROFESSOR,"Chicago, IL",Current Employee ,Corruption U,Corruption U,0,Many of the students and faculty are very good.,Administration is sketchy at best. The culture is what you would expect in the most corrupt state in the nation.,Resign and let a new group try to improve the place.,1.0,1.0,1.0,1.0,1.0,1.0
2014-04-24, Advisor,"Chicago, IL",Current Employee ,"Good Students, nice faculty, lousy raises.","Good Students, nice faculty, lousy raises.",0,"If you know how to work the system you can get ahead without being a total brown noser.

Great union!
Great benefits, including free education.
Students are humble and awesome!","Hard to get a raise. The university seems to always be broke, but we keep hiring VPs and directors. One, very small unit, has 5 directors. so unnecessary.",Utilize the staff that you already have. elevate them to higher administrative roles.,4.0,4.0,3.0,4.0,5.0,3.0
2014-02-10, General Administrator,"Chicago, IL",Former Employee ,Typical State Run Bureaucracy,Typical State Run Bureaucracy,0,Most people were nice and the working environment was not stuffy. Overall it was a good working experience.,Some of the people were on the eccentric side.,"I believe management has changed since I was there, so none that can be objective.",3.0,3.0,3.0,4.0,3.0,4.0
2013-11-30,,,Former Employee ,"Northeastern, where Students and their best interest come last","Northeastern, where Students and their best interest come last",0,The Education and Music programs are remarkable,Employees are picked based on their willingness to not to challenge a broken adiistrative system,Retire and let professionals who really care about the empowerment of a diverse student body take on your management roles. Beginning with Dr. Sharon Hahs.,3.0,,,,,
2013-08-15, Student Employee,"Chicago, IL",Former Employee ,"No mobility, opportunity of a raise","No mobility, opportunity of a raise",0,"Make your own schedule
Feel involved on campus
Build your résumé","Stressful
Little guidance
Can't get a raise",Better training,3.0,5.0,5.0,3.0,4.0,4.0
2013-04-28, Assistant Professor,"Chicago, IL",Former Employee ,Experience depends heavily on department,Experience depends heavily on department,0,"Academic job in great location, urban Chicago. Some departments are excellent, in terms of the faculty both in professional and personal co-worker terms. A sometimes rewarding diversity of students. Faculty can take classes for free, for credit.","Weak union, low pay, pressure to keep academic standards low, very bad academic reputation can hurt career potential after a stint here, peculiar portfolio tenure retention process involves even more subjectivity and uncertainty than usual. Very little university level support for research and publication and yet the tenure process involves relatively high expectations at the same time.","Need more full time faculty, too much reliance on very low paid adjuncts. Raise minimum level academic standards, so that the degree is worth more to graduates. Spend more resources on developing working remedial and other academic student support programs, rather than pressuring faculty to raise graduation rates by lowering scholastic standards. Target programs and departments with the most notably low standards for raising literacy (education, criminal justice).",2.0,2.0,2.0,2.0,1.0,2.0
2013-03-27, Student Computing Associate,"Chicago, IL",Former Employee ,Great for full-time students,Great for full-time students,0,"-Flexible hours
-Convenient location
-Management and co-workers are helpful and friendly
-Non-threatening culture","-Work is limited to 20 hours a week for students
-Pay is not very much",-Keep up the great work,4.0,5.0,5.0,3.0,3.0,5.0
2013-04-03, Office Manager,"Chicago, IL",Former Employee ,Decent Place to work,Decent Place to work,0,Managers always appreciate your performance and always motivate. Tuition reimbursement for classes you take. The office work place is good. The co-workers and manager create positive energy. Human resources make sure you are well treated and the university president appreciates your work. The cafeteria is great and good food. The work assignments are lot and depend on seasonal patterns.,Limited growth in hourly rate. Only salaried employees get paid vacations.,,3.0,4.0,4.0,2.0,3.0,3.0
2012-08-14, IT Coordinator,"Chicago, IL",Current Employee ,"Pleasant work environment, low pay, behind the times.","Pleasant work environment, low pay, behind the times.",0,"Great students and educational mission, five weeks vacation. Benefits are adequate, but declining.","Poor performance is tolerated, they often don't know what they're doing. Some people act like they're doing you a favor when they actually do their job. Planning is haphazard.",Management needs to push itself to achieve more.,2.0,4.0,3.0,2.0,3.0,2.0
2011-02-09,,"Chicago, IL",Current Employee ,Great place to gain great experience.,Great place to gain great experience.,0,"Great, safe environment at a higher education setting. Co-workers and students are very diverse and great people. Can get great experience and opportunities; equal opportunities given on experience or education. Schedules are flexible. Great opportunities for personal growth including tuition benefits. Great benefits including vacation, sick & personal time, as well as health and retirement.","NEIU is a public state university, thus there is lower pay for employees who have similar positions in private companies and organizations. Staff can be neglected in comparison to faculty and administrators.",My advise to leadership at Northeastern Illinois University would be to focus a little more on the best interest of the students they serve. A lot of decisions are made strictly to meet compliance and/or please potential faculty candidates. These poor decisions affect departments throughout negatively.,4.0,5.0,4.0,3.5,4.0,
2012-05-12, Adjunct Professor,,Current Employee ,"difficult circumstance, great opportunity","difficult circumstance, great opportunity",0,the university has great and diverse student population and faculty,leadership is challenged by union history and bankruptcy of state of IL,know and use your adjunct resources,3.0,3.0,3.0,3.0,4.0,
